x,y,fire,year
31,298,3.87387,2020
32,298,4.36667,2020
33,298,4.3125,2020
34,298,1,2020
40,298,1,2020
41,298,1,2020
49,298,3.30769,2020
50,298,3.66092,2020
51,298,2.77727,2020
52,298,1.87013,2020
53,298,2.4875,2020
54,298,3.05303,2020
55,298,3.96715,2020
56,298,3.81818,2020
57,298,1,2020
58,298,2,2020
59,298,2.57143,2020
60,298,2.66667,2020
61,298,1,2020
11,297,1.0339,2020
12,297,1.06897,2020
13,297,1.13158,2020
14,297,1,2020
15,297,1,2020
20,297,1,2020
21,297,1,2020
22,297,4,2020
23,297,3.7197,2020
24,297,3.36298,2020
25,297,3.53346,2020
26,297,3.97019,2020
27,297,4.21705,2020
28,297,3.95283,2020
29,297,3.94595,2020
30,297,4,2020
31,297,3.97826,2020
32,297,4.11679,2020
33,297,3.23148,2020
34,297,1,2020
40,297,1,2020
41,297,1,2020
42,297,1,2020
49,297,3.03448,2020
50,297,3.14796,2020
51,297,2.81452,2020
52,297,3.31343,2020
53,297,3.29104,2020
54,297,2.71429,2020
55,297,3.00427,2020
56,297,2.78261,2020
57,297,3.69355,2020
58,297,3.65854,2020
59,297,2.82667,2020
60,297,2.43284,2020
61,297,1.12069,2020
62,297,1.11864,2020
63,297,1.14286,2020
64,297,2,2020
65,297,1.5,2020
11,296,1,2020
12,296,1.0813,2020
13,296,1.24359,2020
14,296,1.125,2020
20,296,1,2020
21,296,1,2020
23,296,2.35135,2020
24,296,2.58621,2020
25,296,3.85281,2020
26,296,4.0679,2020
27,296,4.08753,2020
28,296,3.93701,2020
29,296,3.73282,2020
30,296,3.49565,2020
31,296,3.85507,2020
32,296,4.06579,2020
33,296,3.47368,2020
38,296,1,2020
39,296,1,2020
40,296,1,2020
41,296,1,2020
42,296,1.01724,2020
43,296,1,2020
45,296,1,2020
46,296,1,2020
47,296,1,2020
49,296,3.33333,2020
50,296,3.75556,2020
51,296,4.09483,2020
52,296,4.02308,2020
53,296,3.66791,2020
54,296,2.37868,2020
55,296,2.7601,2020
56,296,2.55691,2020
57,296,3.44,2020
58,296,3.30645,2020
59,296,2.67935,2020
60,296,2.14935,2020
61,296,1.34615,2020
62,296,1.10811,2020
63,296,1.29268,2020
64,296,2.3785,2020
65,296,2.46639,2020
66,296,3.17647,2020
70,296,1,2020
71,296,1,2020
72,296,1,2020
11,295,1,2020
12,295,1.15942,2020
13,295,1.05102,2020
14,295,1.24444,2020
16,295,1,2020
17,295,1,2020
18,295,1,2020
19,295,1.07812,2020
20,295,1.1997,2020
21,295,1.83486,2020
22,295,1.86842,2020
23,295,2.42609,2020
24,295,2.44318,2020
25,295,3.71429,2020
26,295,4.05128,2020
27,295,4.05072,2020
28,295,3.78626,2020
29,295,4.01504,2020
30,295,3.64634,2020
31,295,3.75,2020
32,295,1,2020
33,295,1,2020
38,295,1,2020
39,295,1,2020
40,295,1,2020
42,295,1,2020
43,295,1,2020
46,295,1,2020
47,295,1,2020
49,295,3.90909,2020
50,295,3.66265,2020
51,295,3.4375,2020
52,295,3.63866,2020
53,295,3.50439,2020
54,295,2.69776,2020
55,295,2.95714,2020
56,295,2.35816,2020
57,295,2.05,2020
61,295,1.04167,2020
62,295,1.10345,2020
63,295,2.22727,2020
64,295,2.48864,2020
65,295,3.03614,2020
66,295,3.5,2020
69,295,1,2020
70,295,1,2020
71,295,1,2020
72,295,1.04762,2020
16,294,1,2020
17,294,1.15385,2020
18,294,1.23577,2020
19,294,1.59103,2020
20,294,1.257,2020
21,294,1.56475,2020
22,294,2.5,2020
23,294,2.512,2020
24,294,2.72388,2020
25,294,3.07143,2020
26,294,3.75,2020
27,294,4.14141,2020
28,294,4.12879,2020
29,294,4.17939,2020
30,294,4.31538,2020
31,294,4.44792,2020
39,294,1,2020
40,294,1,2020
42,294,1.06667,2020
43,294,1,2020
49,294,3,2020
50,294,3.20482,2020
51,294,2.40417,2020
52,294,2.60455,2020
53,294,3.04762,2020
54,294,3.11066,2020
55,294,2.61719,2020
56,294,2.75806,2020
63,294,3,2020
64,294,3.5625,2020
65,294,3.12766,2020
66,294,1.71264,2020
67,294,1.32558,2020
69,294,1,2020
70,294,1,2020
71,294,1.01042,2020
16,293,1,2020
17,293,1.97297,2020
18,293,1.80533,2020
19,293,2.16667,2020
20,293,1.65726,2020
21,293,1.71212,2020
22,293,2.2243,2020
23,293,2.53509,2020
24,293,3.06061,2020
25,293,4.76364,2020
27,293,3.94565,2020
28,293,4.14286,2020
29,293,4.36131,2020
30,293,4.31783,2020
31,293,4.06316,2020
42,293,1,2020
43,293,1,2020
46,293,2.33333,2020
47,293,2.13333,2020
48,293,1.81818,2020
50,293,4.25,2020
51,293,2.85833,2020
52,293,2.75463,2020
53,293,3.17373,2020
54,293,3.16471,2020
55,293,3.07143,2020
62,293,3.66667,2020
63,293,3.55172,2020
64,293,3.425,2020
65,293,3,2020
66,293,1.53913,2020
67,293,1.16031,2020
68,293,1.13333,2020
70,293,1,2020
71,293,1,2020
17,292,1.34848,2020
18,292,1.07075,2020
19,292,1,2020
20,292,1.51923,2020
21,292,1.445,2020
22,292,1.90323,2020
23,292,2.01408,2020
24,292,3.46809,2020
25,292,3.36607,2020
26,292,3.46939,2020
27,292,4.22881,2020
28,292,4.07634,2020
29,292,4.1129,2020
30,292,3.92647,2020
35,292,1.53571,2020
36,292,1.81618,2020
37,292,1.79545,2020
38,292,2.7381,2020
39,292,3.04651,2020
46,292,1.60494,2020
47,292,1.67,2020
48,292,1.92233,2020
50,292,1,2020
51,292,1,2020
52,292,1.73333,2020
53,292,1.04651,2020
56,292,1.02326,2020
57,292,1,2020
61,292,3.875,2020
62,292,3.4375,2020
63,292,3.19643,2020
64,292,3.32258,2020
65,292,3.6,2020
66,292,1.16667,2020
67,292,1.13333,2020
16,291,1,2020
17,291,1,2020
18,291,1,2020
19,291,1,2020
20,291,1,2020
21,291,1,2020
22,291,1.25,2020
23,291,2.65625,2020
24,291,3.23622,2020
25,291,3.08772,2020
26,291,3.71094,2020
27,291,3.77564,2020
28,291,3.84615,2020
29,291,4,2020
30,291,1.28571,2020
35,291,1.80808,2020
36,291,2.56115,2020
37,291,2.50413,2020
38,291,2.91729,2020
39,291,3.21374,2020
40,291,3.2069,2020
41,291,1,2020
42,291,1,2020
46,291,1.42623,2020
47,291,1.22353,2020
48,291,1.35417,2020
50,291,1.08696,2020
51,291,1.04211,2020
52,291,1.07895,2020
53,291,1,2020
54,291,1,2020
56,291,1,2020
57,291,1,2020
60,291,3.8,2020
61,291,3.9661,2020
62,291,3.77143,2020
63,291,3.23684,2020
64,291,3.72,2020
15,290,1,2020
16,290,1,2020
17,290,1,2020
18,290,1,2020
19,290,1.01724,2020
20,290,1.02137,2020
21,290,1.01786,2020
22,290,2.78571,2020
23,290,2.92473,2020
24,290,3.19444,2020
25,290,2.775,2020
26,290,2.95,2020
29,290,1,2020
30,290,1,2020
31,290,1,2020
33,290,1,2020
34,290,1,2020
35,290,1.62963,2020
36,290,2.82,2020
37,290,2.98864,2020
38,290,2.79528,2020
39,290,3.13178,2020
40,290,2.31481,2020
41,290,1,2020
42,290,1,2020
43,290,1,2020
46,290,1.07292,2020
47,290,1.0202,2020
48,290,1.032,2020
49,290,1,2020
50,290,1.28205,2020
51,290,1.59722,2020
52,290,1.02055,2020
53,290,1,2020
60,290,3.95652,2020
61,290,4,2020
62,290,4.0122,2020
63,290,3.58796,2020
64,290,3.7,2020
15,289,1.28125,2020
16,289,1.232,2020
17,289,1.21154,2020
18,289,1,2020
19,289,1.03297,2020
20,289,1,2020
21,289,1.65,2020
23,289,3,2020
24,289,3.75,2020
25,289,2.85,2020
29,289,1,2020
30,289,1,2020
33,289,1.01786,2020
34,289,2.0411,2020
35,289,4.32143,2020
36,289,3.28846,2020
37,289,3.03817,2020
38,289,3.24603,2020
39,289,2.5625,2020
40,289,1.02679,2020
41,289,1.2,2020
42,289,1,2020
43,289,1,2020
45,289,3.36364,2020
46,289,2.50485,2020
47,289,1.36243,2020
48,289,1.20238,2020
49,289,1,2020
50,289,1,2020
51,289,2.11111,2020
52,289,1.03509,2020
53,289,1,2020
59,289,4,2020
60,289,4.08257,2020
61,289,3.82353,2020
62,289,4.0381,2020
63,289,3.74889,2020
64,289,3.8,2020
69,289,2.66667,2020
70,289,2.83333,2020
71,289,2.65217,2020
72,289,3,2020
14,288,1,2020
15,288,1.4557,2020
16,288,1.22222,2020
17,288,1.35294,2020
18,288,1,2020
19,288,1.80952,2020
20,288,2.20779,2020
21,288,2.37624,2020
32,288,2.66667,2020
33,288,4.44186,2020
34,288,4.43802,2020
35,288,4.35897,2020
36,288,3.66667,2020
37,288,2.96296,2020
38,288,3.34146,2020
39,288,3.25,2020
40,288,4.20833,2020
41,288,4.47748,2020
42,288,4.04,2020
43,288,1,2020
45,288,4.10204,2020
46,288,4.19617,2020
47,288,3.29265,2020
48,288,2.9537,2020
49,288,3.78947,2020
51,288,1.97059,2020
54,288,1.05263,2020
55,288,2.85714,2020
56,288,3.30882,2020
57,288,3.69697,2020
59,288,4.25,2020
60,288,4.25847,2020
61,288,4.03371,2020
62,288,4.00813,2020
63,288,3.53509,2020
64,288,3.6844,2020
65,288,3.75556,2020
69,288,1.73469,2020
70,288,2.94845,2020
71,288,3.09924,2020
72,288,2.5119,2020
14,287,1.66667,2020
15,287,1.3619,2020
16,287,1.39024,2020
17,287,1.3381,2020
18,287,1.34444,2020
19,287,2.31776,2020
20,287,2.54472,2020
21,287,2.46154,2020
28,287,1.05556,2020
29,287,1,2020
30,287,4.33333,2020
31,287,3.91209,2020
32,287,3.78095,2020
33,287,3.71852,2020
34,287,3.72222,2020
35,287,3.8018,2020
36,287,3.81579,2020
37,287,3.8,2020
38,287,3,2020
39,287,3.86667,2020
40,287,4.35338,2020
41,287,4.71605,2020
42,287,4.7,2020
44,287,4.03333,2020
45,287,4.22727,2020
46,287,4.65254,2020
47,287,4.125,2020
48,287,3.99213,2020
49,287,3.5514,2020
51,287,2,2020
54,287,1.03252,2020
55,287,2.11161,2020
56,287,3.625,2020
57,287,3.85714,2020
58,287,4.07463,2020
59,287,4.06731,2020
60,287,4.30263,2020
61,287,4.3578,2020
62,287,4.3971,2020
63,287,3.53814,2020
64,287,3.29935,2020
65,287,4.30469,2020
66,287,5,2020
68,287,3.28571,2020
69,287,2.725,2020
70,287,3.22727,2020
71,287,3.01587,2020
72,287,2.52475,2020
73,287,2.3,2020
14,286,1,2020
15,286,1.05,2020
16,286,1.39796,2020
17,286,1.47368,2020
18,286,1.48454,2020
19,286,2.11364,2020
20,286,1.78462,2020
21,286,2.26667,2020
22,286,1.01613,2020
23,286,1.03704,2020
26,286,1,2020
27,286,1,2020
28,286,1,2020
29,286,1.01587,2020
30,286,4,2020
31,286,3.68702,2020
32,286,3.53731,2020
33,286,3.52692,2020
34,286,3.09314,2020
35,286,3.47692,2020
36,286,3.93671,2020
37,286,3.98,2020
38,286,3.08333,2020
39,286,1.86957,2020
40,286,3.97744,2020
41,286,3.80451,2020
42,286,4.24038,2020
43,286,2.83537,2020
44,286,1.71074,2020
45,286,3.89231,2020
46,286,4.22881,2020
47,286,4.47727,2020
48,286,4.07752,2020
49,286,4.07895,2020
54,286,1.1,2020
55,286,1.46296,2020
56,286,3.44776,2020
57,286,3.75,2020
58,286,3.8794,2020
59,286,3.91578,2020
60,286,3.94114,2020
61,286,4.22263,2020
62,286,4.15476,2020
63,286,3.65657,2020
64,286,4.03806,2020
65,286,4.33333,2020
66,286,4.475,2020
67,286,3.5,2020
68,286,3.56707,2020
69,286,3.3,2020
70,286,2.86224,2020
71,286,2.91379,2020
72,286,2.81034,2020
73,286,2,2020
16,285,1.09091,2020
17,285,1.07576,2020
18,285,1.27273,2020
19,285,1.5,2020
21,285,1,2020
22,285,1.01818,2020
23,285,4.29231,2020
24,285,4.31034,2020
25,285,2.80952,2020
26,285,1.26852,2020
27,285,2.02985,2020
28,285,3.45455,2020
29,285,1.26667,2020
30,285,3.77778,2020
31,285,3.4812,2020
32,285,3.47135,2020
33,285,3.52707,2020
34,285,3.39083,2020
35,285,3.58263,2020
36,285,3.84097,2020
37,285,3.36692,2020
38,285,4.02482,2020
39,285,3.88235,2020
40,285,4.09677,2020
41,285,4.14729,2020
42,285,4.43939,2020
43,285,3.15652,2020
44,285,1.1573,2020
45,285,3.81731,2020
46,285,4.31959,2020
47,285,3.92683,2020
48,285,3.78161,2020
49,285,4.125,2020
57,285,1.66667,2020
58,285,3.84077,2020
59,285,4.18116,2020
60,285,4.22326,2020
61,285,4.04975,2020
62,285,4.04227,2020
63,285,4.004,2020
64,285,3.99841,2020
65,285,4.2037,2020
66,285,4,2020
67,285,4,2020
68,285,4.07921,2020
69,285,3.96154,2020
70,285,3.18182,2020
71,285,3.57143,2020
15,284,1,2020
16,284,1,2020
17,284,1,2020
18,284,1,2020
22,284,3.93023,2020
23,284,4.5493,2020
24,284,4.48921,2020
25,284,3.4874,2020
26,284,2.62281,2020
27,284,3.11364,2020
28,284,3.3913,2020
29,284,2.175,2020
30,284,3.37356,2020
31,284,3.65633,2020
32,284,3.57682,2020
33,284,3.64286,2020
34,284,3.64388,2020
35,284,3.60671,2020
36,284,4.06349,2020
37,284,3.55869,2020
38,284,4.08696,2020
39,284,3.93165,2020
40,284,3.30534,2020
41,284,3.12977,2020
42,284,4.09426,2020
43,284,3.96491,2020
45,284,4.3,2020
46,284,3.89706,2020
47,284,3.57143,2020
57,284,4.46296,2020
58,284,4.5155,2020
59,284,4.46936,2020
60,284,4.52688,2020
61,284,4.64679,2020
62,284,4.13151,2020
63,284,2.95048,2020
64,284,4.02462,2020
65,284,4,2020
67,284,3.96429,2020
68,284,3.87963,2020
69,284,3.69072,2020
70,284,3.84337,2020
71,284,3.525,2020
15,283,1,2020
16,283,1.04688,2020
17,283,1.35714,2020
18,283,2.1,2020
22,283,3.87179,2020
23,283,4.40146,2020
24,283,4.46377,2020
25,283,3.58831,2020
26,283,2.50312,2020
27,283,3.1828,2020
28,283,3.35185,2020
29,283,3.34831,2020
30,283,3.34848,2020
31,283,3.29927,2020
32,283,3.40942,2020
33,283,3.80357,2020
34,283,3.66787,2020
35,283,3.86842,2020
36,283,3.79924,2020
37,283,3.60078,2020
38,283,3.62406,2020
39,283,2.77652,2020
40,283,2.55462,2020
41,283,2.95417,2020
42,283,4.09766,2020
43,283,4.14423,2020
45,283,1,2020
46,283,1,2020
47,283,3.28125,2020
48,283,4.08333,2020
49,283,3.78922,2020
50,283,3.78571,2020
56,283,2.91892,2020
57,283,2.97619,2020
58,283,3.83846,2020
59,283,4.41241,2020
60,283,4.6,2020
61,283,4.65625,2020
62,283,4.34559,2020
63,283,3.98571,2020
64,283,4.68889,2020
67,283,3.92308,2020
68,283,3.87712,2020
69,283,3.92308,2020
70,283,3.67176,2020
71,283,3.7619,2020
72,283,2,2020
16,282,1.32911,2020
17,282,1.64754,2020
18,282,1.46667,2020
20,282,1,2020
21,282,1.14815,2020
22,282,3.55,2020
23,282,4.1087,2020
24,282,4.11594,2020
25,282,3.57895,2020
26,282,2.64679,2020
27,282,3.30645,2020
28,282,3.70588,2020
29,282,3.47414,2020
30,282,3.65546,2020
31,282,3.36923,2020
32,282,3.75912,2020
33,282,3.75912,2020
34,282,3.77206,2020
35,282,3.97122,2020
36,282,3.16058,2020
37,282,2.70681,2020
38,282,2.60744,2020
39,282,3.05102,2020
40,282,2.83553,2020
41,282,3.09574,2020
42,282,4.13235,2020
43,282,3.66667,2020
44,282,3.39024,2020
45,282,1,2020
46,282,1.19925,2020
47,282,2.90601,2020
48,282,4.04651,2020
49,282,3.27642,2020
50,282,4.30851,2020
55,282,3.07143,2020
56,282,3.24627,2020
57,282,2.79348,2020
58,282,2.47761,2020
59,282,3.55093,2020
60,282,4,2020
63,282,4.48718,2020
64,282,5,2020
68,282,3.6,2020
69,282,3.68132,2020
70,282,3.55914,2020
71,282,3.42857,2020
15,281,1,2020
16,281,1.32,2020
17,281,1.54472,2020
18,281,1.47761,2020
19,281,1.825,2020
20,281,1.41837,2020
21,281,1.22871,2020
22,281,1.4319,2020
23,281,3.46914,2020
24,281,3.75357,2020
25,281,3.59541,2020
26,281,2.37391,2020
27,281,2.20192,2020
28,281,2.7695,2020
29,281,3.39286,2020
30,281,2.26493,2020
31,281,3.24254,2020
32,281,4.13929,2020
33,281,4.07407,2020
34,281,3.92105,2020
35,281,3.90809,2020
36,281,3.30078,2020
37,281,2.61194,2020
38,281,3.64375,2020
39,281,4.04,2020
40,281,3.41176,2020
43,281,3.29508,2020
44,281,3.04615,2020
45,281,3.32727,2020
46,281,3.04878,2020
47,281,3.15649,2020
48,281,3.47414,2020
49,281,3.00417,2020
50,281,3.66087,2020
51,281,3.70833,2020
55,281,1.91892,2020
56,281,2.18284,2020
57,281,2.16387,2020
58,281,1.86082,2020
59,281,1,2020
69,281,3,2020
15,280,1.06383,2020
16,280,1.59783,2020
17,280,1.38115,2020
18,280,1.56911,2020
19,280,1.77907,2020
20,280,1.90145,2020
21,280,1.73259,2020
22,280,2.67754,2020
23,280,3.34987,2020
24,280,3.42298,2020
25,280,2.92732,2020
26,280,2.15306,2020
27,280,2.28346,2020
28,280,2.88806,2020
29,280,3.82593,2020
30,280,3.69065,2020
31,280,4.06522,2020
32,280,4.07857,2020
33,280,3.96403,2020
34,280,3.75,2020
35,280,4.02941,2020
36,280,3.79078,2020
37,280,3.60145,2020
38,280,4.02688,2020
39,280,3.45455,2020
40,280,2.76471,2020
42,280,2.94444,2020
43,280,2.77917,2020
44,280,2.71168,2020
45,280,3.06349,2020
46,280,3.16667,2020
47,280,3.59459,2020
48,280,3.2562,2020
49,280,3.43902,2020
50,280,4.14167,2020
51,280,4.5,2020
52,280,1,2020
53,280,1.01923,2020
54,280,1,2020
55,280,1,2020
56,280,1.9,2020
57,280,1.83333,2020
58,280,1,2020
14,279,1,2020
15,279,1.04082,2020
16,279,2.30952,2020
17,279,2.61333,2020
18,279,2.43229,2020
19,279,2.27995,2020
20,279,2.67407,2020
21,279,2.72689,2020
22,279,2.98113,2020
23,279,3.47107,2020
24,279,3.20076,2020
25,279,2.33701,2020
26,279,1.83081,2020
27,279,2.87356,2020
28,279,3.66667,2020
29,279,3.35878,2020
30,279,3.85185,2020
31,279,3.93893,2020
32,279,3.88281,2020
33,279,3.51695,2020
34,279,3.52482,2020
35,279,4.02273,2020
36,279,3.94161,2020
37,279,4.18681,2020
38,279,4.18182,2020
39,279,2.61538,2020
40,279,2.37383,2020
41,279,2.13095,2020
42,279,2.49265,2020
43,279,3.05515,2020
44,279,3.10156,2020
45,279,2.98707,2020
46,279,2.54464,2020
47,279,2.62676,2020
48,279,2.91304,2020
49,279,3.2381,2020
50,279,4,2020
51,279,4,2020
52,279,1.41892,2020
53,279,1.16807,2020
54,279,1.07965,2020
55,279,1,2020
14,278,1.01754,2020
15,278,2.20546,2020
16,278,3.06566,2020
17,278,2.43207,2020
18,278,2.22744,2020
19,278,2.30894,2020
20,278,2.66538,2020
21,278,2.82937,2020
22,278,2.63235,2020
23,278,2.63869,2020
24,278,2.3876,2020
25,278,2.17209,2020
26,278,1.73106,2020
27,278,3.85714,2020
28,278,3.33333,2020
29,278,3.42578,2020
30,278,3.79825,2020
31,278,3.8252,2020
32,278,2.7439,2020
33,278,1.19203,2020
34,278,1.39477,2020
35,278,3.03988,2020
36,278,3.90657,2020
37,278,4.09375,2020
39,278,2.30909,2020
40,278,2.6358,2020
41,278,2.31187,2020
42,278,2.4845,2020
43,278,3.81295,2020
44,278,3.66797,2020
45,278,3.32353,2020
46,278,3.29286,2020
47,278,3.40647,2020
48,278,3.15678,2020
49,278,3.89474,2020
50,278,3.36364,2020
51,278,4.11864,2020
52,278,4.0438,2020
53,278,3.27143,2020
54,278,1,2020
55,278,1,2020
12,277,1,2020
13,277,1.06522,2020
14,277,1.54675,2020
15,277,2.28704,2020
16,277,3.23028,2020
17,277,2.05599,2020
18,277,1.80342,2020
19,277,2.15789,2020
20,277,2.38571,2020
21,277,2.46403,2020
22,277,2.31111,2020
23,277,2.52344,2020
24,277,1.95833,2020
25,277,1,2020
27,277,4,2020
28,277,3.57143,2020
29,277,3.16154,2020
30,277,2.61275,2020
31,277,3.26103,2020
32,277,2.67623,2020
33,277,2.39294,2020
34,277,2.4988,2020
35,277,3.10687,2020
36,277,2.85446,2020
37,277,3.16667,2020
39,277,2.80172,2020
40,277,2.63934,2020
41,277,2.61161,2020
42,277,2.2931,2020
43,277,3.66667,2020
44,277,3.42857,2020
45,277,3.90385,2020
46,277,3.88433,2020
47,277,3.99259,2020
48,277,4.15714,2020
49,277,3.80263,2020
50,277,3.71569,2020
51,277,3.93548,2020
52,277,3.82734,2020
53,277,3.8,2020
66,277,3.35714,2020
67,277,3,2020
12,276,1.65854,2020
13,276,1.63253,2020
14,276,1.52193,2020
15,276,1.97308,2020
16,276,2.53371,2020
17,276,1.3279,2020
18,276,2.08456,2020
19,276,1.68825,2020
20,276,1.96617,2020
21,276,2.68657,2020
22,276,2.84752,2020
23,276,2.83212,2020
24,276,2.77885,2020
25,276,1,2020
26,276,1,2020
27,276,1,2020
28,276,1,2020
29,276,3.19898,2020
30,276,3.41103,2020
31,276,3.71032,2020
32,276,3.4781,2020
33,276,2.91667,2020
34,276,3.39748,2020
35,276,2.83642,2020
36,276,2.71852,2020
37,276,2.50427,2020
38,276,1.69318,2020
39,276,1,2020
40,276,1,2020
41,276,2,2020
44,276,4.03704,2020
45,276,4.09346,2020
46,276,4.39091,2020
47,276,4.04545,2020
48,276,3.86567,2020
49,276,3.56044,2020
50,276,4.14634,2020
51,276,4.17213,2020
52,276,4.25833,2020
53,276,4.26087,2020
65,276,3.17073,2020
66,276,2.97761,2020
67,276,3.12222,2020
12,275,1.16667,2020
13,275,1.31746,2020
14,275,1.74016,2020
15,275,1.61417,2020
16,275,1.32018,2020
17,275,1.44186,2020
18,275,2.1916,2020
19,275,1.92457,2020
20,275,1.81282,2020
21,275,2.2261,2020
22,275,2.84643,2020
23,275,2.74687,2020
24,275,2.77863,2020
25,275,1.46377,2020
26,275,1,2020
28,275,3.26087,2020
29,275,2.52887,2020
30,275,3.05755,2020
31,275,3.55344,2020
32,275,2.75641,2020
33,275,2.73383,2020
34,275,2.89048,2020
35,275,2.53669,2020
36,275,2.43333,2020
37,275,2.34914,2020
38,275,2.32246,2020
39,275,2.02174,2020
42,275,4,2020
43,275,4.09756,2020
44,275,4.33333,2020
45,275,3.94118,2020
46,275,4.2459,2020
47,275,4.26882,2020
48,275,3.73828,2020
49,275,3.78659,2020
50,275,4,2020
51,275,4.22018,2020
52,275,4,2020
65,275,3.23232,2020
66,275,2.92366,2020
67,275,3.14783,2020
68,275,3,2020
13,274,2.03947,2020
14,274,2.62609,2020
15,274,2.62778,2020
16,274,1.36747,2020
17,274,1.11667,2020
18,274,1.94828,2020
19,274,2.16106,2020
20,274,2.58333,2020
21,274,2.47575,2020
22,274,2.77467,2020
23,274,2.52151,2020
24,274,3,2020
25,274,3,2020
27,274,3.42857,2020
28,274,3.5625,2020
29,274,3.26573,2020
30,274,3.37591,2020
31,274,3.1773,2020
32,274,2.45,2020
33,274,2.44604,2020
34,274,2.76619,2020
35,274,3.37313,2020
36,274,3.13636,2020
37,274,3.02362,2020
38,274,2.43657,2020
39,274,2.4,2020
41,274,3.66667,2020
42,274,3.95935,2020
43,274,4.0303,2020
44,274,3.83168,2020
45,274,3.15789,2020
48,274,3.92308,2020
49,274,4.09524,2020
50,274,3.93333,2020
51,274,4.5,2020
52,274,3.5,2020
64,274,3.14286,2020
65,274,3.15254,2020
66,274,3.03077,2020
67,274,3.0511,2020
68,274,3,2020
17,273,1.28571,2020
18,273,2.0303,2020
19,273,2.31706,2020
20,273,2.64922,2020
21,273,3.07881,2020
22,273,3.12,2020
23,273,3.10385,2020
24,273,3.12963,2020
25,273,3.5,2020
27,273,3.43077,2020
28,273,3.51799,2020
29,273,3.70979,2020
30,273,3.169,2020
31,273,2.99653,2020
32,273,2.72887,2020
33,273,3.27113,2020
34,273,3.64855,2020
35,273,3.68627,2020
36,273,3,2020
37,273,3.14599,2020
38,273,2.80851,2020
39,273,3.21269,2020
40,273,3.41111,2020
41,273,3.82979,2020
42,273,4.00847,2020
43,273,3.93182,2020
44,273,3.99057,2020
45,273,3.62264,2020
54,273,1.06667,2020
55,273,1,2020
64,273,1,2020
65,273,1.75248,2020
66,273,2.86538,2020
67,273,3.37838,2020
68,273,3.07143,2020
18,272,2.97458,2020
19,272,2.2193,2020
20,272,2.80706,2020
21,272,3.20833,2020
22,272,3.22727,2020
23,272,3.18519,2020
27,272,3.46809,2020
28,272,3.44161,2020
29,272,3.60547,2020
30,272,2.67293,2020
31,272,2.63121,2020
32,272,3.59559,2020
33,272,3.10507,2020
34,272,3.18148,2020
35,272,3.66667,2020
36,272,2.77778,2020
37,272,2.35321,2020
38,272,1.84988,2020
39,272,2.32981,2020
40,272,2.82609,2020
41,272,3.95918,2020
42,272,4.00806,2020
43,272,4.10078,2020
44,272,3.53247,2020
45,272,3.55263,2020
47,272,2,2020
48,272,2.5,2020
54,272,1.08571,2020
55,272,1.09091,2020
64,272,1,2020
65,272,1,2020
66,272,1.33333,2020
18,271,3.33333,2020
19,271,3.21053,2020
20,271,3.29661,2020
21,271,3.35821,2020
22,271,2.65299,2020
23,271,3.55,2020
25,271,3.15385,2020
26,271,3.14607,2020
27,271,3.12,2020
28,271,3.60345,2020
29,271,3.33333,2020
30,271,3.23711,2020
31,271,3.70611,2020
32,271,3.31119,2020
33,271,3.14953,2020
34,271,2.62121,2020
37,271,1,2020
38,271,1.52,2020
39,271,1.38889,2020
40,271,1.29032,2020
41,271,3.57895,2020
42,271,3.63964,2020
43,271,3.5913,2020
44,271,3.83562,2020
45,271,3.72727,2020
46,271,3,2020
47,271,3,2020
48,271,2.875,2020
53,271,1,2020
54,271,1,2020
64,271,1,2020
65,271,1,2020
66,271,1,2020
18,270,3.4186,2020
19,270,3.30233,2020
20,270,3.41176,2020
21,270,3.16129,2020
22,270,3.07609,2020
25,270,3.02222,2020
26,270,3.09489,2020
27,270,3.07143,2020
28,270,3.33333,2020
31,270,3.46154,2020
32,270,1.25862,2020
33,270,1.5625,2020
41,270,3.26087,2020
42,270,3.67939,2020
43,270,3.94656,2020
44,270,3.92157,2020
45,270,3.52232,2020
46,270,2.87129,2020
47,270,2.73016,2020
48,270,3.09524,2020
49,270,2.8125,2020
53,270,1,2020
54,270,1,2020
65,270,1,2020
66,270,1,2020
18,269,3,2020
19,269,3.2037,2020
20,269,3.14286,2020
21,269,3.35897,2020
22,269,3.375,2020
24,269,1,2020
25,269,3,2020
26,269,3.05405,2020
27,269,3.09167,2020
28,269,2.08571,2020
32,269,1,2020
33,269,1,2020
34,269,1,2020
35,269,3.85185,2020
36,269,4.05882,2020
37,269,3.59524,2020
38,269,3.96226,2020
39,269,3.80435,2020
40,269,3.83333,2020
42,269,3.51389,2020
43,269,3.472,2020
44,269,3.188,2020
45,269,2.28889,2020
46,269,2.91406,2020
47,269,3.02174,2020
48,269,2.5,2020
49,269,2.875,2020
53,269,1,2020
54,269,1,2020
65,269,1,2020
66,269,1,2020
19,268,3.07407,2020
20,268,3.66176,2020
21,268,3.7931,2020
24,268,1,2020
25,268,1,2020
27,268,1.30833,2020
28,268,1.11404,2020
29,268,1,2020
30,268,2,2020
31,268,1.91892,2020
32,268,1,2020
33,268,1.62857,2020
34,268,3.02857,2020
35,268,3.78095,2020
36,268,3.68644,2020
37,268,3.43552,2020
38,268,3.20145,2020
39,268,3.75,2020
40,268,4.25,2020
42,268,3.6,2020
43,268,3.71084,2020
44,268,3.31132,2020
45,268,3.03125,2020
46,268,3.125,2020
